abstract_id,abstract_title,session_title,ground_truth,default_model_success,default_model_indication,default_model_confidence,default_model_word_count,default_model_length,default_model_clinical_terms,default_model_complexity,default_model_has_abbreviations,default_model_has_parentheses,default_model_error,inter_model_avg_similarity,inter_model_consensus
263513,Ubtf-Atxn7L3 Gene Fusion Due To 17Q21.31 Deletion Defines Novel High-Risk All Subtype Amenable To Mrd-Based Treatment Intensification,From biology to preclinical models in ALL,High-Risk Acute Lymphoblastic Leukemia,True,Ubtf-Atxn7L3 Fusion-Positive High-Risk Acute Lymphoblastic Leukemia,,6,67,3,0.6,False,False,,,No comparison
345435,Cellos: High-throughput deconvolution of 3D organoid dynamics at cellular resolution for cancer pharmacology,Tumor Organoids for Therapeutic Testing,,True,Cancer,,1,6,1,0.15000000000000002,False,False,,,No comparison
230744,Genomic determinants and clinical relevance of cancer-associated thrombosis in biliary tract cancers.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Cancer-Associated Thrombosis;;Biliary Tract Cancer,True,Biliary Tract Cancer;;Cancer-Associated Thrombosis,,4,50,1,0.30000000000000004,False,False,,,No comparison
197976,Early-Life Trauma Exposure: The Role of vmPFC in Resilience to Trauma,Poster Session I (In-Person),Trauma,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
296288,Real World Evidence of First-line Cetuximab (CX) plus Paclitaxel (PX) in Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck (SCCHN),"Head and neck cancer, excluding thyroid",Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck,True,Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck,,9,65,1,0.55,False,False,,,No comparison
148828,Validation Of Algorithms To Identify First-Line Therapy (Induction And Maintenance) For Multiple Myeloma For Use In Electronic Healthcare Databases,Myeloma And Other Monoclonal Gammopathies - Biology & Translational Research,First-Line Multiple Myeloma,True,First-Line Multiple Myeloma,,3,27,1,0.25,False,False,,,No comparison
230749,Clinical utility of immunotherapy hyperprogressive genes in hepatocellular carcinoma patients.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Hepatocellular Carcinoma,True,Hyperprogressive Hepatocellular Carcinoma,,3,41,1,0.25,False,False,,,No comparison
148829,A Clinical-Decision Tool To Improve The Strategy Of Multiple Myeloma Treatment,Myeloma And Other Monoclonal Gammopathies - Clinical,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
296292,Prognosis-related molecular subtypes and immune features associated with hepatocellular carcinoma,Hepatocellular carcinoma (HCC),hepatocellular carcinoma,True,Hepatocellular Carcinoma,,2,24,1,0.2,False,False,,,No comparison
279909,Classification of immunodeficiency-related lymphoproliferative disorders,Pediatric hematology: Immunodeficiency-related lymphoproliferative disorders,Immunodeficiency-Related Lymphoproliferative Disorder,True,Pediatric Immunodeficiency-Related Lymphoproliferative Disorder,,4,63,1,0.30000000000000004,False,False,,,No comparison
378207,Interactive Panel Discussion: Challenging Cases Involving Infections Associated with CLL,Interactive Session: Chronic Lymphocytic Leukemia (CLL) and Beyond - Management of the Infection Burden,Chronic Lymphocytic Leukemia,True,Infection;;Chronic Lymphocytic Leukemia,,3,39,2,0.35,False,False,,,No comparison
394614,"Mortality Within 30 Days After Last Dose Of Intravenous Systemic Anti-Cancer Therapy: Single-Center, One-Year, Retrospective Analysis",Supportive Care,,True,Cancer,,1,6,1,0.15000000000000002,False,False,,,No comparison
345465,A non-surgical approach to develop an orthotopic colorectal cancer mouse model,Mouse Models of Human Cancer,Colorectal Cancer,True,Colorectal Cancer,,2,17,1,0.2,False,False,,,No comparison
214394,ATM mutations are associated with high-risk architectural features in men with familial prostate cancer,MP58: Prostate Cancer: Detection & Screening VII,Familial Prostate Cancer ,True,Familial ATM-Mutated High-Risk Prostate Cancer,,5,46,1,0.35,True,False,,,No comparison
394619,Venous Thromboembolism (Vte) In Patients With Advanced High Grade Ovarian Carcinoma (Ahgoc) Receiving Parp Inhibitors,Supportive Care,Advanced High Grade Ovarian Carcinoma,True,Venous Thromboembolism;;Advanced High Grade Ovarian Carcinoma,,6,61,3,0.6,False,False,,,No comparison
148861,Lenalidomide Versus Thalidomide Or Bortezomib As Maintenance Regimen For Non-Transplant Patients With Multiple Myeloma: Multi-Center Real World Experiences In China,Myeloma And Other Monoclonal Gammopathies - Clinical,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
181632,Glofitamab Monotherapy Provides Durable Responses after Fixed-Length Dosing in Relapsed/Refractory (R/R) Non-Hodgkin Lymphoma (NHL) Patients (pts),Aggressive Lymphomas: Prospective Therapeutic Trials: Poster II,Relapsed/Refractory Non-Hodgkin Lymphoma,True,Relapsed/Refractory Non-Hodgkin Lymphoma,,3,40,3,0.44999999999999996,False,False,,,No comparison
198019,"Hippocampal volume, FKBP5 genetic risk alleles, and childhood trauma interact to increase vulnerability to chronic multisite musculoskeletal pain",Poster Session I (In-Person),Chronic Multisite Musculoskeletal Pain;;Childhood Trauma,True,Chronic Multisite Musculoskeletal Pain,,4,38,1,0.30000000000000004,False,False,,,No comparison
329094,"Updated Interim Results from a Phase 1 Study of HPN217, a Half-Life Extended Tri-Specific T Cell Activating Construct (TriTAC(r)) Targeting B Cell Maturation Antigen (BCMA) for Relapsed/Refractory Multiple Myeloma (RRMM)",Myeloma and Plasma Cell Dyscrasias: Prospective Therapeutic Trials: Poster II,Relapsed/Refractory Multiple Myeloma,True,Relapsed/Refractory Multiple Myeloma,,3,36,3,0.44999999999999996,False,False,,,No comparison
148870,Real World Evidence Of Carfilzomib In Relapsed Refractory Multiple Myeloma (Rrmm),Myeloma And Other Monoclonal Gammopathies - Clinical,Relapsed/Refractory Multiple Myeloma,True,Relapsed/Refractory Multiple Myeloma,,3,36,3,0.44999999999999996,False,False,,,No comparison
312715,Establishment And Characterization Of Two Er+/Her2- Xpdx Models Developed Sequentially Before And After Acquired Resistance To The Cdk4/6 Inhibitor Palbociclib From A Patient With Metastatic Breast Cancer,Tumor Cell And Molecular Biology: Drug Resistance,Metastatic Breast Cancer,True,Metastatic ER-Positive/HER2-Negative Breast Cancer,,4,50,3,0.5,True,False,,,No comparison
