abstract_id,abstract_title,session_title,ground_truth,approach_2_success,approach_2_indication,approach_2_confidence,approach_2_word_count,approach_2_length,approach_2_clinical_terms,approach_2_complexity,approach_2_has_abbreviations,approach_2_has_parentheses,approach_2_error,inter_model_avg_similarity,inter_model_consensus,approach_2_indication_response
312127,Genetic Interactions Between T-Cell Receptor Polymorphisms and HLA Amino Acids Contribute to the Risk of Rheumatoid Arthritis,Ignite Session 8A,Rheumatoid Arthritis,True,Rheumatoid Arthritis,0.95,2,20,0,0.1,False,False,,,No comparison,Rheumatoid Arthritis
262973,Efficacy Of Azacitidine And Venetoclax In Aml Patients May Be Limited By Interactionwith Posaconazole And Lack Of Standardised Treatment Protocol. Real World Data From 3 Major Centres In Singapore.,Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,,No comparison,Acute Myeloid Leukemia
410433,Ethical Analysis on Mandating COVID-19 Vaccination Prior to Kidney Transplantation in Brazil,Coronavirus (COVID-19),COVID-19 Infection,True,COVID-19;;Kidney Transplantation,0.95,2,32,0,0.1,True,False,,,No comparison,COVID-19;;Kidney Transplantation
181055,Prospective Study to Reduce Clostridium Difficile Infection in Patients Receiving Autologous Stem Cell Transplantation,Health Services Research-Non-Malignant Conditions: Poster I,Clostridium Difficile Infection,True,Clostridium Difficile Infection,0.95,3,31,0,0.15,False,False,,,No comparison,Clostridium Difficile Infection
262979,Characteristics And Outcome Of Patients With Acute Promyelocytic Leukemia In Southern Tunisia,Acute myeloid leukemia - Clinical,Acute Promyelocytic Leukemia,True,Acute Promyelocytic Leukemia,0.95,3,28,2,0.35,False,False,,,No comparison,Acute Promyelocytic Leukemia
410436,Comparison of 4 Predictive Scoring Methods as Assessment Tools for Cardiac Surgery Associated-Acute Kidney Injury in Post Coronary Artery Bypass Surgery Patients: A Single-Center Retrospective Study,Acute Kidney Injury,Acute Kidney Injury,True,Acute Kidney Injury,0.95,3,19,1,0.25,False,False,,,No comparison,Acute Kidney Injury
312133,Restoration of NAD+ Levels in Rheumatoid Arthritis with NAD+ Boosters as a Novel Therapeutic Strategy to Resolve Acute Inflammation,Ignite Session 8A,Rheumatoid Arthritis,True,Rheumatoid Arthritis;;Acute Inflammation,0.95,3,40,1,0.25,False,False,,,No comparison,Rheumatoid Arthritis;;Acute Inflammation
328516,INCB057643 Monotherapy in Patients with Relapsed or Refractory Myelofibrosis: A Phase 1 Study,Myeloproliferative Syndromes: Clinical and Epidemiological: Poster III,Relapsed/Refractory Myelofibrosis,True,Relapsed/Refractory Myelofibrosis,0.95,2,33,2,0.3,False,False,,,No comparison,Relapsed/Refractory Myelofibrosis
295751,Genomic mechanisms of acquired resistance of patients (pts) with BRAF V600E-mutant (mt) metastatic colorectal cancer (mCRC) treated in the BEACON study,"Proffered Paper session 2: GI, lower digestive",BRAF V600E-Mutated Metastatic Colorectal Cancer,True,BRAF V600E-Mutated Metastatic Colorectal Cancer,0.95,5,47,1,0.35,True,False,,,No comparison,BRAF V600E-Mutated Metastatic Colorectal Cancer
344908,"PHI-501, a novel pan-RAF/DDRs dual kinase inhibitor, overcomes BRAF or MEK inhibitor resistance in melanoma",Drug Resistance in Molecular Targeted Therapies 2,Melanoma,True,Melanoma,0.95,1,8,0,0.05,False,False,,,No comparison,Melanoma
213839,Aquablation in very large prostates (>150mL): technique and multicenter case series,MP29: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology III,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
148309,Jak2V617F Allele Burden: An Independent Predictor Of Overt Fibrosis In Primary Myelofibrosis,Myeloproliferative Neoplasms - Clinical,Primary Myelofibrosis,True,Primary Myelofibrosis,0.95,2,21,0,0.1,False,False,,,No comparison,Primary Myelofibrosis
344918,b-Escin eradicates cancer stem-like population in HER2-positive breast cancer with trastuzumab resistance,Drug Resistance in Molecular Targeted Therapies 2,HER2-Positive Breast Cancer,True,HER2-Positive Breast Cancer,0.95,3,27,2,0.35,False,False,,,No comparison,HER2-Positive Breast Cancer
295765,Can the molecular classification guide adjuvant medical treatment?,What is the optimal therapeutic approach in high-risk endometrial cancer?,High-Risk Endometrial Cancer,True,High-Risk Endometrial Cancer,0.95,3,28,1,0.25,False,False,,,No comparison,High-Risk Endometrial Cancer
181083,"Awareness, Knowledge, and Preferences of United States (US) Patients with Chronic Lymphocytic Leukemia (CLL) and Their Caregivers Related to Finite Duration (FD) Therapy and Minimal (Measurable) Residual Disease (MRD)",Health Services Research-Lymphoid Malignancies: Poster I,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,0.95,3,28,2,0.35,False,False,,,No comparison,Chronic Lymphocytic Leukemia
263003,Utility Of Flt3 Inhibitors In Patients With Acute Myeloid Leukemia (Aml) And T(6;9)(P22;Q34),Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,,No comparison,Acute Myeloid Leukemia
295775,Management of treatment-related neurological complications,"Management of brain metastases: Systemic treatment, radiosurgery or both?",Brain Metastasis,True,Neurological Complication,0.95,2,25,0,0.1,False,False,,,No comparison,Neurological Complication
410465,A Rare Case of ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis,Acute Kidney Injury,ANCA-Mediated Acute Interstitial Nephritis,True,Rare ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis;;ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis,0.95,12,145,1,0.7,True,False,,,No comparison,Rare ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis;;ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis
295778,Discussion led by Chair,Young Oncologist Brunch 3: Molecular Tumor Board: A luxury or a necessity?,,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
410466,AKI and Spontaneous Rupture of the Urinary Collecting System,Acute Kidney Injury,Acute Kidney Injury,True,Acute Kidney Injury;;Spontaneous Rupture of the Urinary Collecting System,0.95,9,73,1,0.55,False,False,,,No comparison,Acute Kidney Injury;;Spontaneous Rupture of the Urinary Collecting System
394087,Gut Microbiome And Metabolome Are Associated With The Response To Chemoradiotherapy In Patients With Esophageal Cancer,Oesophagogastric Cancer,Esophageal Cancer,True,Esophageal Cancer,0.95,2,17,1,0.2,False,False,,,No comparison,Esophageal Cancer
394098,Factors Associated With Uptake Of Adjuvant Nivolumab In A Nationwide Esophageal Cancer Patient Cohort,Oesophagogastric Cancer,Esophageal Cancer,True,Esophageal Cancer,0.95,2,17,1,0.2,False,False,,,No comparison,Esophageal Cancer
181105,Vaso-Occlusive Events in Pediatric Sickle Cell Disease: Quantifying Social Disadvantage and Its Impact on Hospitalizations,Outcomes Research-Non-Malignant Conditions: Poster I,Pediatric Sickle Cell Disease,True,Pediatric Sickle Cell Disease;;Vaso-Occlusive Event,0.95,5,51,1,0.35,False,False,,,No comparison,Pediatric Sickle Cell Disease;;Vaso-Occlusive Event
181110,Sleep Characterization of Adolescent and Young Adult Patients with Sickle Cell Disease Using the Pittsburgh Sleep Quality Index,Outcomes Research-Non-Malignant Conditions: Poster I,Adolescent Young Adult Sickle Cell Disease,True,Adolescent and Young Adult Sickle Cell Disease,0.95,7,46,1,0.45,False,False,,,No comparison,Adolescent and Young Adult Sickle Cell Disease
181112,Comparison of Clinical and Thrombotic Outcomes in Sars-Cov-2- Pneumonia Versus Other Viral Pneumonia in an Urban Academic Medical Center,Outcomes Research-Non-Malignant Conditions: Poster I,Sars-Cov-2- Pneumonia,True,SARS-CoV-2 Pneumonia;;Viral Pneumonia,0.95,3,37,0,0.15,True,False,,,No comparison,SARS-CoV-2 Pneumonia;;Viral Pneumonia
181114,Venous Thromboembolism Post-COVID-19 Among Individuals with Sickle Cell Disease,Outcomes Research-Non-Malignant Conditions: Poster I,Sickle Cell Disease;;Venous Thromboembolism,True,Venous Thromboembolism;;COVID-19;;Sickle Cell Disease,0.95,4,53,1,0.3,True,False,,,No comparison,Venous Thromboembolism;;COVID-19;;Sickle Cell Disease
164735,Reduction in Bloodborne Pathogen Splash Exposures After Implementation of Universal Masking and Eye Protection for COVID-19,The Interplay Between COVID and other Infections,,True,COVID-19,0.95,1,8,0,0.05,True,False,,,No comparison,COVID-19
263044,No Impact Of Statin Use On Response And Survival Rates In Newly Diagnosed Dlbcl Patients Treated With R-Da-Epoch,Aggressive Non-Hodgkin lymphoma - Clinical,Newly Diagnosed Diffuse Large B-Cell Lymphoma,True,Newly Diagnosed Diffuse Large B-Cell Lymphoma,0.95,6,45,2,0.5,False,False,,,No comparison,Newly Diagnosed Diffuse Large B-Cell Lymphoma
344966,Development of an antibody-drug conjugate panel targeting high grade serous ovarian cancer,New Drug Targets,High Grade Serous Ovarian Cancer,True,High Grade Serous Ovarian Cancer,0.95,5,32,2,0.45,False,False,,,No comparison,High Grade Serous Ovarian Cancer
295814,Stepping into the emerging needs in metastatic breast cancer,Gilead and Kite Oncology - Break Expectations: Novel approaches in triple-negative and HR+/HER2- metastatic breast cancer,Metastatic Breast Cancer,True,Triple-Negative Metastatic Breast Cancer;;HR-Positive/HER2-Negative Metastatic Breast Cancer,0.95,7,92,3,0.65,True,False,,,No comparison,Triple-Negative Metastatic Breast Cancer;;HR-Positive/HER2-Negative Metastatic Breast Cancer
377741,Unmanipulated Peripheral Haploidentical Haematopoietic Stem Cell Transplant Is An Effective Consolidative Strategy For High-Risk Acute Myeloid Leukaemia And Myelodysplastic Syndrome,Stem cell transplantation - Clinical,High-Risk Acute Myeloid Leukaemia;;High-Risk Myelodysplastic Syndrome,True,High-Risk Acute Myeloid Leukaemia;;Myelodysplastic Syndrome,0.95,5,59,2,0.45,False,False,,,No comparison,High-Risk Acute Myeloid Leukaemia;;Myelodysplastic Syndrome
377743,Inotuzumab Ozogamicin Treatment In Adult Patients With Relapsed Or Refractory Philadelphia Chromosome-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia: A Real-Life French Study,Acute lymphoblastic leukemia - Clinical,Adult Relapsed Or Refractory Ph-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia,True,Adult Relapsed/Refractory Ph Chromosome-Negative CD22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia,0.95,10,108,6,1.0,False,False,,,No comparison,Adult Relapsed/Refractory Ph Chromosome-Negative CD22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia
164756,High-Dose Rifampin-containing Regimens for the Treatment of TB Meningitis,Updates in Mycobacteria,Tuberculous Meningitis,True,TB Meningitis,0.95,2,13,0,0.1,True,False,,,No comparison,TB Meningitis
263060,Burkitt Lymphoma International Prognostic Index (Bl-Ipi): Is It Efficient Enough In Adult Burkitt Lymphoma Patients?,Aggressive Non-Hodgkin lymphoma - Clinical,Adult Burkitt Lymphoma,True,Adult Burkitt Lymphoma,0.95,3,22,1,0.25,False,False,,,No comparison,Adult Burkitt Lymphoma
394135,Integrated Palliative Care For Patients Referred For Chimeric Antigen Receptor T-Cell (Car-T) Therapy: A Service Evaluation,Palliative Care,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
312224,Alarcon's NETting Neutrophils,Knowledge Bowl Preliminary Round,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
344993,Sex differences in the innate immune response to lung cancer,Innate Immunity to Tumors,Lung Cancer,True,Lung Cancer,0.95,2,11,1,0.2,False,False,,,No comparison,Lung Cancer
263082,Zanubrutinib In Combination With Lenalidomide And Rituximab Versus R-Minichop In Unfit Or Frail Patients With Newly Diagnosed Diffuse Large B-Cell Lymphoma Aged Over Or Equal To 70 Years,Aggressive Non-Hodgkin lymphoma - Clinical,Elderly Newly Diagnosed Diffuse Large B-Cell Lymphoma,True,Elderly Newly Diagnosed Diffuse Large B-Cell Lymphoma,0.95,7,53,2,0.55,False,False,,,No comparison,Elderly Newly Diagnosed Diffuse Large B-Cell Lymphoma
345008,POLE-specific variant classification strategy is critical for identifying patients who may benefit from immunotherapy,Targeting Replication Stress and the Immune Microenvironment,,True,POLE-Mutated Cancer,0.95,2,19,1,0.2,True,False,,,No comparison,POLE-Mutated Cancer
148407,Gbt021601 Improves The Pathophysiology Of Sickle Cell Disease In A Murine Model,Sickle Cell Disease,Sickle Cell Disease,True,Sickle Cell Disease,0.95,3,19,1,0.25,False,False,,,No comparison,Sickle Cell Disease
181176,Identification of Small Molecules That Induce Therapeutic Levels of Fetal Hemoglobin for Treatment of Sickle Cell Disease By Pairing Machine Learning with High-Resolution Single Cell RNA Sequencing Maps of Adult and Fetal Human Erythropoiesis,"Hemoglobinopathies, Excluding Thalassemia: Basic and Translational: Poster II",Sickle Cell Disease,True,Sickle Cell Disease,0.95,3,19,1,0.25,False,False,,,No comparison,Sickle Cell Disease
295865,Real-world monitoring of circulating tumor DNA reliably predicts cancer recurrence in patients with resected stages I-III colorectal cancer,"Mini Oral session: GI, lower digestive",Resected Stage I-III Colorectal Cancer,True,Resected Stage 1-3 Colorectal Cancer,0.95,5,36,2,0.45,False,False,,,No comparison,Resected Stage 1-3 Colorectal Cancer
328644,Validation of a Novel Algorithm with a High Specificity in Ruling out MDS,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster III,Myelodysplastic Syndrome,True,Myelodysplastic Syndrome,0.95,2,24,1,0.2,False,False,,,No comparison,Myelodysplastic Syndrome
312263,Biomarker-Based Stratification in Osteoarthritis Patients and in Those at Risk: Advances in the Field,Moving on Up: Changing How We Define Early Knee OA and Get People Moving,Osteoarthritis ,True,Osteoarthritis;;Early Knee Osteoarthritis,0.95,3,41,1,0.25,False,False,,,No comparison,Osteoarthritis;;Early Knee Osteoarthritis
394187,Clinical And Molecular Features Of Young Onset Pancreatic Adenocarcinoma,Pancreatic Cancer,Young Onset Pancreatic Adenocarcinoma,True,Young Onset Pancreatic Adenocarcinoma,0.95,4,37,1,0.3,False,False,,,No comparison,Young Onset Pancreatic Adenocarcinoma
230348,"Compliance, adverse events and quality of life of patients in a phase 3 study comparing temozolomide with PCV as adjuvant chemotherapy in grade 2 and 3 glioma.",Central Nervous System Tumors,Grade 2 Grade 3 Central Nervous System Tumor,True,Grade II Glioma;;Grade III Glioma,0.95,5,33,1,0.35,True,False,,,No comparison,Grade II Glioma;;Grade III Glioma
213966,Characteristics of Systemic Testosterone Therapy for Female Hypoactive Sexual Desire Disorder - A Claims Database Analysis,"MP35: Sexual Function/Dysfunction: Medical, Hormonal & Non-surgical Therapy I",Hypoactive Sexual Desire Disorder,True,Female Hypoactive Sexual Desire Disorder,0.95,5,40,1,0.35,False,False,,,No comparison,Female Hypoactive Sexual Desire Disorder
148434,Minimal Residual Disease Monitoring And Preemptive Immunotherapies For Frequent 11Q23 Rearranged Acute Leukemia After Allogeneic Hematopoietic Stem Cell Transplantation,Stem Cell Transplantation - Clinical,11Q23 Rearranged Acute Leukemia,True,11Q23 Rearranged Acute Leukemia,0.95,4,31,2,0.4,False,False,,,No comparison,11Q23 Rearranged Acute Leukemia
394195,Diagnostic Performance Of Blood-Based Dna Methylation Assay Using Epigenetic-Specific Peptide Nucleic Acid In Pancreatic Adenocarcinoma,Pancreatic Cancer,Pancreatic Adenocarcinoma,True,Pancreatic Adenocarcinoma,0.95,2,25,1,0.2,False,False,,,No comparison,Pancreatic Adenocarcinoma
345045,Targeting CD73-adenosine axis for the treatment of multiple myeloma,Novel Antitumor Agents 1,Multiple Myeloma,True,Multiple Myeloma,0.95,2,16,1,0.2,False,False,,,No comparison,Multiple Myeloma
230358,Assessment of neurocognitive functions using ACE-III scale in patients with high-grade glioma receiving adjuvant chemoradiation.,Central Nervous System Tumors,High-Grade Glioma,True,High Grade Glioma,0.95,3,17,1,0.25,False,False,,,No comparison,High Grade Glioma
230361,The effects of vascular endothelial cells on regulating post-irradiation microglia phenotype in irradiation-induced brain injury.,Central Nervous System Tumors,Brain Injury,True,Radiation-Induced Brain Injury,0.95,3,30,0,0.15,False,False,,,No comparison,Radiation-Induced Brain Injury
345049,Serological responses to tumor-associated adducts in pancreatic cancer,Adaptive Immunity to Tumors,Pancreatic Cancer,True,Pancreatic Cancer,0.95,2,17,1,0.2,False,False,,,No comparison,Pancreatic Cancer
377819,Characterisation Of Quality Of Life-Linked Patient-Reported Outcomes Through A Digital And Continuous Remote Monitoring Ecosystem In Sickle Cell Disease.,Sickle cell disease,Sickle Cell Disease,True,Sickle Cell Disease,0.95,3,19,1,0.25,False,False,,,No comparison,Sickle Cell Disease
181215,Safety of Emapalumab in Pediatric Patients with Primary Hemophagocytic Lymphohistiocytosis (HLH): Relationship to Treatment Exposure,"Granulocytes, Monocytes, and Macrophages: Poster II",Pediatric Primary Hemophagocytic Lymphohistiocytosis,True,Pediatric Primary Hemophagocytic Lymphohistiocytosis,0.95,4,52,0,0.2,False,False,,,No comparison,Pediatric Primary Hemophagocytic Lymphohistiocytosis
