abstract_id,session_title,abstract_title
719681,Poster Session B: Prostate Cancer and Urothelial Carcinoma,A rules-based AI triage system to identify NCCN-indicated genetic testing in prostate cancer: A performance analysis.
719682,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Quality improvement initiative to increase osteoporosis screening in patients with prostate cancer on long-term androgen deprivation therapy.
719683,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Clinical characteristics and long-term outcomes of extreme responders to first line treatment of metastatic prostate cancer.
719684,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Imaging meets genomics in treatment-naÃ¯ve prostate cancer: SUVmax on prostate-specific membrane antigen (PSMA) PET as a biomarker of genomic classifier risk.
719685,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Trends in prostate cancer mortality after the 2012 USPSTF PSA guideline: Comparisons with kidney cancer and racial disparities.
719686,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Prostate cancer in patients with HIV: A multisite retrospective cohort study.
719687,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Patterns and predictors of online cancer information seeking among urological cancer survivors.
719688,Poster Session B: Prostate Cancer and Urothelial Carcinoma,County-level educational attainment and long-term outcomes in older men with prostate cancer: A SEER-Medicare 2009â€“2017 study.
719689,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Assessing the impact of cardiovascular disease and ADT on survival disparities in prostate cancer.
719690,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Impact of social environment on prostate cancer care across the clinical risk spectrum for Black men treated in community settings.
719691,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Urologist-level variation in androgen deprivation therapy intensification in patients with metastatic hormone-sensitive prostate cancer: A retrospective, population-based cohort study in Ontario, Canada."
719692,Poster Session B: Prostate Cancer and Urothelial Carcinoma,POSTER: Evaluating the impact of virtual peer-led support groups on prostate cancer survivorshipâ€”The AnCan experience.
719693,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Impact of pre-visit educational videos on clinic efficiency for prostate cancer radiation oncology consultations.
719694,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Patterns of management and multidisciplinary care in high/very high and intermediate risk localized prostate cancer: A population-based study in Ontario, Canada."
719695,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Evaluating frailty and quality of life in low-income, uninsured men with prostate cancer."
719696,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Population-level trends in radiation treatment of low-risk prostate cancer.
719697,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Artificial intelligence (AI)â€“assisted eligibility screening for prostate cancer clinical trial matching.
719698,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Predictors of early termination in phase 2â€“3 genitourinary oncology trials: A two-decade analysis of clinicaltrials.gov.
719699,Poster Session B: Prostate Cancer and Urothelial Carcinoma,The nature of progression on active surveillance for grade group 2 prostate cancer.
719700,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Use of active surveillance in young men with low-risk prostate cancer.
719701,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Effect of digital Ki67-based risk modeling on prognostic precision in nonâ€“muscle-invasive bladder cancer and high-risk subsets in mixed-grade tumors.
719702,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Multimodal integration of VI-RADS, radiomics, and deep learning features for prediction of pathology and prognosis in bladder cancer."
719703,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Prostate cancer screening uptake and predictors of elevated prostate-specific antigen levels in Southwestern Nigeria.
719704,Poster Session B: Prostate Cancer and Urothelial Carcinoma,RNA based liquid biopsy testing of urine to predict pathological complete response to radiomolecular instillation NAC therapy before surgery: The Bladder BRIDGister experience.
719705,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Inferring optimal MTAP homozygous loss (homozygous deletion) detection in urothelial cancer: Prevalence and co-alterations based upon treatment exposure and anatomical location.
719706,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Comparing concordance of prostate cancer clinical trials and disease incidence in the United States in 2021 and 2022.
719707,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Inclusion of patients from Latin America in pivotal trials in genitourinary (GU) and cutaneous malignancies.
719708,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Patterns of neoadjuvant chemotherapy (NAC) use in stage II-III bladder cancer: A California Cancer Registry (CCR) analysis.
719709,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Temporal trends in mortality from bladder cancer with chronic kidney disease in the United States, 1999â€“2023: A population-based analysis."
719710,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Cost-effectiveness analysis of new perioperative treatment regimens for muscle-invasive bladder cancer in Germany.
719711,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Prospective multicenter development and external validation of a narrow-band imaging based prediction model for malignancy risk in bladder lesions.
719712,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Healthcare utilization and expenditure burden in bladder cancer: A nationally representative analysis (MEPS 2015â€“2022).
719713,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Association of coexisting amyloidosis with survival outcomes in bladder cancer: A real-world cohort study.
719714,Poster Session B: Prostate Cancer and Urothelial Carcinoma,National trends and disparities in bladder cancer mortality associated with tobacco use between 1999 and 2020.
719715,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Demographic and socioeconomic disparities in early-onset vs. late-onset bladder cancer: A cross-sectional study in the NIH All of Us research program.
719716,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Regional variations in bladder cancer (BC) clinical trial availability within the United States (US).
719717,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Racial and ethnic disparities in variant histology bladder cancer: Insights from SEER 2000â€“2021.
719718,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Twenty-five years of bladder cancer mortality in the U.S. (1999â€“2024).
719719,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Any regression of tumor (ART) to discriminate improvement in overall survival (OS) in patients with metastatic urothelial carcinoma (mUC) receiving PD1/L1 inhibitors who exhibit stable disease (SD) by RECIST1.1.
719720,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Clinical and social determinants of definitive surgical management in bladder cancer: A two-decade population-based analysis from the United States.
719721,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Addressing barriers to adopting first-line standards of care in la/mUC: A community practice-informed initiative.
719722,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Patient and trial design factors influencing participation in prospective bladder and kidney cancer clinical trials.
719723,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Characteristics, treatment (tx) patterns and outcomes in patients (pts) with locally advanced or metastatic urothelial cancer (la/mUC): A retrospective cohort study in England."
719724,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Consensus guidance on early identification and management of peripheral neuropathy in patients with UC receiving enfortumab vedotin: A Delphi study.
719725,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Structured step-based prehabilitation before radical cystectomy and its impact on postoperative recovery and perioperative burden: Interim analysis of the PRACTICE randomized trial (NCT06806059).
719726,Poster Session B: Prostate Cancer and Urothelial Carcinoma,A national analysis of the impact of opioid use disorder on clinical outcomes in hospitalized patients with urothelial carcinoma.
719727,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Real-world (rw) first-line (1L) treatment (tx) patterns and overall survival (OS) in patients (pts) with locally advanced/metastatic urothelial carcinoma (la/mUC) and frailty or comorbidities.
719728,Poster Session B: Prostate Cancer and Urothelial Carcinoma,A real-world US community-based evaluation of recurrence among non-muscle-invasive bladder cancer patients treated with bacillus Calmette-GuÃ©rin.
719729,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Implementing evidence-based first-line therapy for metastatic urothelial carcinoma: A quality improvement initiative in community oncology.
719730,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Relevance of fresh frozen sections (FFS) for carcinoma in situ (CIS) detection in radical cystectomy for bladder cancer.
719731,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Enfortumab vedotin and pembrolizumab (EVP) outcomes in patients (pts) with advanced urothelial carcinoma (aUC) and FGFR3 alterations: UNITE study analysis.
719732,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Survival outcomes in metastatic bladder cancer patients in the United States.
719733,Poster Session B: Prostate Cancer and Urothelial Carcinoma,From bladder to upper urinary tract: Unveiling the epidemiological dynamics of urothelial carcinoma.
719734,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Impact of neoadjuvant chemotherapy on outcomes of bladder-preserving chemoradiotherapy in muscle-invasive bladder cancer.
719735,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Treatment patterns and outcomes with second line (2L) therapies in patients (pts) with advanced urothelial carcinoma (aUC) previously treated with first line (1L) enfortumab vedotin (EV) with pembrolizumab (pembro).
