abstract_id,abstract_title,session_title,ground_truth,approach_1_success,approach_1_indication,approach_1_confidence,approach_1_word_count,approach_1_length,approach_1_clinical_terms,approach_1_complexity,approach_1_has_abbreviations,approach_1_has_parentheses,approach_1_error,inter_model_avg_similarity,inter_model_consensus,similarity_o3_vs_Gemini-2.5-pro,approach_1_indication_response
394376,Adjuvant Everolimus (Eve) In Patients (Pts) With Completely Resected Very High-Risk Renal Cell Cancer (Rcc) And Clear Cell Histology: Results From The Phase Iii Swog S0931 (Everest) Trial,Renal Cancer,Resected Very High-Risk Renal Cell Cancer,True,Resected Very High-Risk Clear Cell Renal Cell Cancer,0.98,8,52,1,0.5,False,False,,1.0,High,1.0,Resected Very High-Risk Clear Cell Renal Cell Cancer
296084,"The prognostic value of pre-treatment circulating biomarkers of systemic inflammation (CRP, neutrophil-to-lymphocyte ratio, IL-6, and YKL-40) in vulnerable older patients with metastatic colorectal cancer - the randomized NORDIC9-study",Colorectal cancer,Elderly Metastatic Colorectal Cancer,True,Vulnerable Elderly Metastatic Colorectal Cancer,0.98,5,47,1,0.35,False,False,,0.86746988,High,0.86746988,Vulnerable Elderly Metastatic Colorectal Cancer
214129,MicroRNA 185-5p is a novel biomarker associated with high-risk pathology at radical prostatectomy in patients with low-risk disease at diagnosis,MP45: Prostate Cancer: Markers,Prostate Cancer,True,Low-Risk Prostate Cancer,0.98,3,24,1,0.25,False,False,,1.0,High,1.0,Low-Risk Prostate Cancer
165004,The Impact of Molecular Diagnostics on the Management of Viral Infections in Pediatric Transplant Recipients,Controversies and Challenges in Pediatric Transplant ID,Pediatric Viral Infection,True,Pediatric Viral Infection in Transplant Recipients,0.98,6,50,0,0.3,False,False,,1.0,High,1.0,Pediatric Viral Infection in Transplant Recipients
296071,Efficacy and tolerability of neoadjuvant treatment with T-VEC in difficult to resect primary basal cell carcinoma: a phase II clinical trial (NeoBCC),Melanoma and other skin tumours,Primary Basal Cell Carcinoma,True,Difficult to Resect Primary Basal Cell Carcinoma,0.98,7,48,1,0.45,False,False,,1.0,High,1.0,Difficult to Resect Primary Basal Cell Carcinoma
296082,A multicenter study of incidence of drug-induced lung disease in first-line osimertinib therapy and continuation of osimertinib administration,"NSCLC, metastatic",Lung Disease,True,First-Line Metastatic Non-Small Cell Lung Cancer,0.95,6,48,1,0.4,False,False,,1.0,High,1.0,First-Line Metastatic Non-Small Cell Lung Cancer
263312,"Trial-In-Progress: Phase Ii Study Of Phe885, A B-Cell Maturation Antigen-Directed Chimeric Antigen Receptor T-Cell Therapy, In Adults With Relapsed And/Or Refractory Multiple Myeloma",Myeloma and other monoclonal gammopathies - Clinical,Adult Relapsed/Refractory Multiple Myeloma,True,Adult Relapsed/Refractory Multiple Myeloma,0.98,4,42,3,0.5,False,False,,0.661417323,Moderate,0.661417323,Adult Relapsed/Refractory Multiple Myeloma
345240,"CRB-601, an avb8 blocking antibody, prevents activation of TGFb and exhibits anti-tumor activity associated with immune cell remodeling of the tumor microenvironment","Oncolytic Viruses, Anticancer Vaccines, and Other Immunomodulatory Therapies",,True,,0.2,0,0,0,0.0,False,False,,0.0,Low,0.0,
181422,The Sumoylation Inhibitor TAK-981 in Combination with the CD19-Targeting Antibody Tafasitamab Shows Enhanced Anti-Tumor Activity in Preclinical B-Cell Lymphoma Models,Molecular Pharmacology and Drug Resistance: Lymphoid Neoplasms: Poster II,B-Cell Lymphoma,True,B-Cell Lymphoma,1.0,2,15,1,0.2,False,False,,1.0,High,1.0,B-Cell Lymphoma
230572,A multiple centers real-world study of regorafenib treatment modalities in Chinese metastatic colorectal cancer patients.,Gastrointestinal Cancer-Colorectal and Anal,Metastatic Colorectal Cancer,True,Metastatic Colorectal Cancer,1.0,3,28,1,0.25,False,False,,1.0,High,1.0,Metastatic Colorectal Cancer
165030,To See or Not To See: COVID-19 Visitor Restrictions in Pediatric Healthcare Settings,The Tiny but Fierce Beasts of COVID-19 & Healthcare Epidemiology - Controversies in Pediatric Infection Prevention,COVID-19 Infection,True,Pediatric COVID-19,0.98,2,18,0,0.1,True,False,,1.0,High,1.0,Pediatric COVID-19
312472,A New Classification of Ear Chondritis Revealed by Genetic Studies,The Ears Have It: Autoimmune Hearing Loss and Relapsing Polychondritis,Ear Chondritis,True,Ear Chondritis,0.98,2,14,0,0.1,False,False,,1.0,High,1.0,Ear Chondritis
148649,Dose-Adjusted Edoch-Rituximab In Elderly Patients With High Grade Diffuse Large B-Cell Lymphoma,Aggressive Non-Hodgkin Lymphoma - Clinical,Elderly High Grade Diffuse Large B-Cell Lymphoma,True,Elderly High Grade Diffuse Large B-Cell Lymphoma,0.98,7,48,2,0.55,False,False,,1.0,High,1.0,Elderly High Grade Diffuse Large B-Cell Lymphoma
263316,Chemo Or Chemo-Free Regimens In Heavily Pretreated Multiple Myeloma? Role Of Bendamustine-Bortezomib-Dexamethasone (Bvd) In Novel Agents' Era,Myeloma and other monoclonal gammopathies - Clinical,Heavily Pretreated Multiple Myeloma,True,Heavily Pretreated Multiple Myeloma,0.98,4,35,1,0.3,False,False,,1.0,High,1.0,Heavily Pretreated Multiple Myeloma
296109,Early mortality in patients with cancer treated with immunotherapy in routine practice,Investigational immunotherapy,Cancer,True,Previously Treated Cancer,0.95,3,25,2,0.35,False,False,,0.679245283,Moderate,0.679245283,Previously Treated Cancer
296096,"DeLLphi-303: phase 1b first-line combination study of tarlatamab, a DLL3-targeting half-life extended bispecific T-cell engager (HLE BiTE®), with carboplatin, etoposide, and PD-L1 inhibition in extensive stage small cell lung cancer (ES-SCLC)",SCLC,Extensive Stage Small Cell Lung Cancer ,True,First-Line Extensive Stage Small Cell Lung Cancer,0.98,7,49,2,0.55,False,False,,1.0,High,1.0,First-Line Extensive Stage Small Cell Lung Cancer
328871,Bortezomib Resistant Multiple Myeloma Shows a Specific Dependency on Ecpas in Vitro and In Vivo,Multiple Myeloma and Plasma Cell Dyscrasias: Basic and Translational: Poster I,Multiple Myeloma,True,Bortezomib Resistant Multiple Myeloma,0.98,4,37,2,0.4,False,False,,1.0,High,1.0,Bortezomib Resistant Multiple Myeloma
148636,Health-Related Quality Of Life Effect Of Mogamulizumab By Patient Blood Involvement,Aggressive Non-Hodgkin Lymphoma - Clinical,Aggressive Non-Hodgkin Lymphoma,True,Aggressive Non-Hodgkin Lymphoma with Blood Involvement,0.95,6,54,1,0.4,False,False,,0.729411765,High,0.729411765,Aggressive Non-Hodgkin Lymphoma with Blood Involvement
263328,Opportunities Of Therapy In Patients With Newly Diagnosed Multiple Myeloma With Dialysis-Dependent Renal Impairment,Myeloma and other monoclonal gammopathies - Clinical,Newly Diagnosed Multiple Myeloma,True,Newly Diagnosed Multiple Myeloma with Dialysis-Dependent Renal Impairment,0.98,8,73,2,0.6,False,False,,1.0,High,1.0,Newly Diagnosed Multiple Myeloma with Dialysis-Dependent Renal Impairment
410777,Ravulizumab De Novo in Pediatric Patients with Atypical Hemolytic Uremic Syndrome (aHUS): First Worldwide Cases,Pediatric Nephrology,De Novo Pediatric Atypical Hemolytic Uremic Syndrome,True,De Novo Pediatric Atypical Hemolytic Uremic Syndrome,0.98,7,52,1,0.45,False,False,,0.916666667,High,0.916666667,De Novo Pediatric Atypical Hemolytic Uremic Syndrome
148631,Relationship Between Genetic Aberrations In The 17P13/Tp53 Locus And Immunohistochemical Protein P53 Expression In Tumor Cells Of Diffuse Large B-Cell Lymphoma,Aggressive Non-Hodgkin Lymphoma - Clinical,Diffuse Large B-Cell Lymphoma,True,Aggressive Diffuse Large B-Cell Lymphoma,0.9,5,40,1,0.35,False,False,,0.84057971,High,0.84057971,Aggressive Diffuse Large B-Cell Lymphoma
148651,"Front-Mind: A Phase Iii, Randomized, Double-Blind, Placebo-Controlled Study Comparing Efficacy And Safety Of R-Chop + Tafasitamab + Lenalidomide Vs R-Chop Alone For Newly-Diagnosed High-Risk Dlbcl",Aggressive Non-Hodgkin Lymphoma - Clinical,Newly-Diagnosed High-Risk Diffuse Large B-Cell Lymphoma,True,Newly Diagnosed High-Risk Diffuse Large B-Cell Lymphoma,0.98,7,55,2,0.55,False,False,,1.0,High,1.0,Newly Diagnosed High-Risk Diffuse Large B-Cell Lymphoma
197852,Accelerated Brain Aging is Independently Associated with Increased Likelihood of All-Cause Mortality: Findings from the Second Wave of Dallas Heart Study (DHS-2),Accelerated Brain Aging in Neuropsychiatric Disorders: Methodological Challenges and and Potential Applications to Prognosticate Clinical Outcomes,Neuropsychiatric Disorder,True,Accelerated Brain Aging,0.95,3,23,0,0.15,False,False,,1.0,High,1.0,Accelerated Brain Aging
181452,Updated Results of a Phase II Study of Ponatinib and Blinatumomab for Patients with Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Therapies, Excluding Transplantation and Cellular Immunotherapies: Poster II",Ph-Positive Acute Lymphoblastic Leukemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukemia,1.0,5,51,3,0.55,False,False,,1.0,High,1.0,Ph Chromosome-Positive Acute Lymphoblastic Leukemia
230619,Modifiable and non-modifiable risk factors associated with early-onset colorectal cancer: Analysis of the National Health Interview Survey.,Gastrointestinal Cancer-Colorectal and Anal,Early-Onset Colorectal Cancer,True,Early Onset Colorectal Cancer,1.0,4,29,2,0.4,False,False,,1.0,High,1.0,Early Onset Colorectal Cancer
279766,Current challenges for patient management,Takeda: Long term proteasome inhibition for multiple myeloma in the era of COVID, COVID;;Multiple Myeloma,True,Multiple Myeloma,0.95,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
328928,Analysis of COVID-19-Associated Proteins Identifies TANK-Binding Kinase 1 As an Immunotherapeutic Target in Multiple Myeloma,Multiple Myeloma and Plasma Cell Dyscrasias: Clinical and Epidemiological: Poster II,Multiple Myeloma,True,Multiple Myeloma,0.98,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
148656,Inhibitors In Mild Haemophilia A: Experience Of A Single Spanish Center,Bleeding Disorders (Congenital And Acquired),Mild Haemophilia A,True,Mild Haemophilia A,0.98,3,18,1,0.25,False,False,,1.0,High,1.0,Mild Haemophilia A
378058,Tailoring treatment in CLL: Selecting the right treatment and duration for the right patient in relapse setting,You have a new match! Pairing treatments and patients together for optimal treatment in chronic lymphocytic leukaemia (CLL),Chronic Lymphocytic Leukemia,True,Relapsed Chronic Lymphocytic Leukaemia,0.98,4,38,2,0.4,False,False,,1.0,High,1.0,Relapsed Chronic Lymphocytic Leukaemia
263373,"Primary Myelofibrosis In Young Patients <=50 Years: Clinicopathological Characteristics, Genetic Landscape And Disease Outcome. A Single Center Experience",Myeloproliferative neoplasms - Clinical,Adult Primary Myelofibrosis,True,Primary Myelofibrosis,0.98,2,21,0,0.1,False,False,,1.0,High,1.0,Primary Myelofibrosis
214230,Implications of Positive Surgical Margins following Robotic Partial Nephrectomy,MP50: Kidney Cancer: Localized: Surgical Therapy III,Kidney Cancer,True,Localized Kidney Cancer with Positive Surgical Margins,0.98,7,54,2,0.55,False,False,,1.0,High,1.0,Localized Kidney Cancer with Positive Surgical Margins
230598,Clinical and prognostic features of BRAF V600E-mutant resectable colorectal cancer: A single-center retrospective analysis of Chinese patients.,Gastrointestinal Cancer-Colorectal and Anal,BRAF V600E-mutated Resectable Colorectal Cancer,True,BRAF V600E-Mutant Resectable Colorectal Cancer,0.98,5,46,1,0.35,True,False,,0.760869565,High,0.760869565,BRAF V600E-Mutant Resectable Colorectal Cancer
181453,A Phase II Study of Inotuzumab Ozogamicin for the Treatment of Measurable Residual Disease-Positive B-Cell Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Therapies, Excluding Transplantation and Cellular Immunotherapies: Poster II",MRD-Positive B-Cell Acute Lymphoblastic Leukemia,True,MRD-Positive B-Cell Acute Lymphoblastic Leukemia,0.98,5,48,3,0.55,True,False,,1.0,High,1.0,MRD-Positive B-Cell Acute Lymphoblastic Leukemia
148685,Clinical Features Of Large Granular Lymphocytic Leukemia-Associated Pure Red Cell Aplasia: Results From A Single Center In China,Chronic Lymphocytic Leukemia And Related Disorders - Clinical,Large Granular Lymphocytic Leukemia;;Pure Red Cell Aplasia,True,Large Granular Lymphocytic Leukemia-Associated Pure Red Cell Aplasia,0.98,8,68,1,0.5,False,False,,1.0,High,1.0,Large Granular Lymphocytic Leukemia-Associated Pure Red Cell Aplasia
214197,When Node-Positive Prostate Cancer Should Be Considered A Systemic Disease? Assessing The Prognostic Role Of Preoperative 68Ga-PSMA PET/CT Results In Patients With Lymph Node Invasion At Final Pathology,MP48: Prostate Cancer: Advanced (including Drug Therapy) III,Node-Positive Prostate Cancer,True,Node-Positive Advanced Prostate Cancer,0.98,4,38,3,0.5,False,False,,0.865671642,High,0.865671642,Node-Positive Advanced Prostate Cancer
279755,How should Measurable Residual Disease (MRD) assessment inform treatment decisions?,Jazz Pharmaceuticals: Should we expect long term survival in high-risk Acute Myeloid Leukaemia (AML)?,High-Risk Acute Myeloid Leukemia,True,High-Risk Acute Myeloid Leukaemia,0.98,4,33,1,0.3,False,False,,1.0,High,1.0,High-Risk Acute Myeloid Leukaemia
279728,Deciphering the role of the bone marrow microenvironment in hematological malignancies using 3D Human Organotypic Marrow Environment (3D-HOMEs),YoungEHA Research Meeting - Session 5: Microenvironment in benign and malignant hematology & Closing,Hematological Malignancy ,True,Hematologic Malignancy,0.98,2,22,0,0.1,False,False,,0.875,High,0.875,Hematologic Malignancy
296175,Randomized phase II study of FOLFIRI plus ramucirumab versus FOLFOXIRI plus ramucirumab as first-line treatment for metastatic colorectal cancer: WJOG9216G (RECAST),Colorectal cancer,First-Line Metastatic Colorectal Cancer,True,First-Line Metastatic Colorectal Cancer,0.98,4,39,1,0.3,False,False,,1.0,High,1.0,First-Line Metastatic Colorectal Cancer
296166,Prognosis of pregnancy after breast cancer diagnosis according to the type of treatment: A population-based study in Korea by the SMARTSHIP group,"Breast cancer, early stage",Breast Cancer,True,Early Stage Breast Cancer,1.0,4,25,3,0.5,False,False,,0.684210526,Moderate,0.684210526,Early Stage Breast Cancer
165128,Modeled Impact of the COVID-19 Pandemic and Associated Reduced Adult Vaccinations on Herpes Zoster in the United States,Adult Vaccines,Herpes Zoster Infection,True,Adult Herpes Zoster,0.98,3,19,0,0.15,False,False,,1.0,High,1.0,Adult Herpes Zoster
197882,Altered Adult Neurogenesis and Cognition in Mesial Temporal Lobe Epilepsy Patients,Evidence of adult neurogenesis in human brain and its changes with aging and disease,Mesial Temporal Lobe Epilepsy,True,Adult Mesial Temporal Lobe Epilepsy,0.98,5,35,0,0.25,False,False,,1.0,High,1.0,Adult Mesial Temporal Lobe Epilepsy
148704,Subcutaneous Immunoglobulins Use In Immunodeficiency Secondary To Chronic Lymphocytic Leukaemia: Monocentric Experience In Covid-19 Era,Chronic Lymphocytic Leukemia And Related Disorders - Clinical,Chronic Lymphocytic Leukaemia,True,Immunodeficiency Secondary to Chronic Lymphocytic Leukaemia,1.0,6,59,1,0.4,False,False,,1.0,High,1.0,Immunodeficiency Secondary to Chronic Lymphocytic Leukaemia
181510,ETS Family Transcription Factor Fusions in Childhood AML: Distinct Expression Networks and Clinical Implications,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",Childhood Acute Myeloid Leukemia,True,Childhood Acute Myeloid Leukemia with ETS Family Transcription Factor Fusions,0.98,10,77,2,0.7,True,False,,0.587155963,Moderate,0.587155963,Childhood Acute Myeloid Leukemia with ETS Family Transcription Factor Fusions
394495,Novel Nomogram Based On The Expression Of Dll3 And Pd-L1 For Predicting The Prognosis Of Small Cell Lung Cancer Patients,Sclc,Small Cell Lung Cancer,True,DLL3 and PD-L1-Expressing Small Cell Lung Cancer,0.98,7,48,1,0.45,True,False,,1.0,High,1.0,DLL3 and PD-L1-Expressing Small Cell Lung Cancer
197863,Differential Effects of Adolescent versus Early Adult Cannabis Initiation on Longitudinal Brain Development: Evidence for Adolescence as a Period of Vulnerability,"Cannabis, Developmental periods, Neurocognitive and Mental Health Outcomes",,True,,0.98,0,0,0,0.0,False,False,,0.0,Low,0.0,
148732,Diagnostic Importance Of Bone Marrow Aspiration In Children With Anemia Of Unknown Etiology,"Enzymopathies, Membranopathies And Other Anemias",Childhood Anemia,True,Childhood Anemia,0.98,2,16,0,0.1,False,False,,0.615384615,Moderate,0.615384615,Childhood Anemia
148706,Pattern Of Minimal Residual Disease In Tunisian Chronic Myeloid Leukemia Patients,Chronic Myeloid Leukemia - Biology & Translational Research,Chronic Myeloid Leukemia,True,Chronic Myeloid Leukemia,0.98,3,24,2,0.35,False,False,,1.0,High,1.0,Chronic Myeloid Leukemia
181511,Functional Consequence and Therapeutic Targeting of Cryptic ALK Fusions (ALKfus) in Monosomy7 AML,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",Acute Myeloid Leukemia,True,ALK Fusion-Positive Monosomy 7 Acute Myeloid Leukemia,0.98,7,53,3,0.65,True,False,,0.907216495,High,0.907216495,ALK Fusion-Positive Monosomy 7 Acute Myeloid Leukemia
296164,Assessing nivolumab in class II expressing microsatellite stable (pMMR) colorectal cancer (CRC): Results of the ANICCA-Class II trial,Colorectal cancer,Microsatellite Stable pMMR Colorectal cancer,True,Class II Expressing Microsatellite Stable Colorectal Cancer,0.98,7,59,1,0.45,True,False,,1.0,High,1.0,Class II Expressing Microsatellite Stable Colorectal Cancer
197874,Neuron Subtype Specific Molecular Mechanisms in Fentanyl Abstinence,Cell-Type Specific Molecular Biology of Addiction,,True,Fentanyl Abstinence,0.9,2,19,0,0.1,False,False,,0.745098039,High,0.745098039,Fentanyl Abstinence
197861,Prenatal Cannabis Exposure and Outcomes during Middle Childhood,"Cannabis, Developmental periods, Neurocognitive and Mental Health Outcomes",Prenatal Cannabis Exposure,True,,0.3,0,0,0,0.0,False,False,,0.0,Low,0.0,
328968,"Efficacy and Safety of Oral Ixazomib (Ixa), Intravenous (IV) Daratumumab (Dara), and IV/Oral Dexamethasone (Dex; IDd) in Patients (Pts) with Relapsed/Refractory Multiple Myeloma (RRMM) and 1-3 Prior Therapies: Results of the Final Analysis of a Phase 2 Study",Multiple Myeloma and Plasma Cell Dyscrasias: Clinical and Epidemiological: Poster III,Relapsed/Refractory Multiple Myeloma,True,Relapsed/Refractory Multiple Myeloma with 1-3 Prior Therapies,0.98,7,61,3,0.65,False,False,,0.641791045,Moderate,0.641791045,Relapsed/Refractory Multiple Myeloma with 1-3 Prior Therapies
378147,AI approach for advanced analysis of flow-cytometryc data,Diagnosis in hematological diseases: Morphology and flow cytometry: 2.0 diagnostics in hematology: The role of artificial intelligence,,True,Hematological Disease,0.75,2,21,1,0.2,False,False,,0.95,High,0.95,Hematological Disease
296214,Safety and efficacy of infrequent tebentafusp treatment omissions in patients with metastatic uveal melanoma,Melanoma and other skin tumours,Metastatic Uveal Melanoma,True,Metastatic Uveal Melanoma,0.99,3,25,0,0.15,False,False,,1.0,High,1.0,Metastatic Uveal Melanoma
378137,Regulation of GvHD in the hematopoietic niche,Mesenchymal stromal cells: Progress in biology and engineering of mesenchymal stromal cells,Graft-Versus-Host Disease,True,Graft-versus-Host Disease,0.98,2,25,1,0.2,False,False,,1.0,High,1.0,Graft-versus-Host Disease
312590,Orphan Non-Coding Rnas For Early Detection Of Breast Cancer With Liquid Biopsy,Detection/Diagnosis: Detection/Diagnosis - Other,Breast Cancer,True,Breast Cancer,0.98,2,13,1,0.2,False,False,,1.0,High,1.0,Breast Cancer
296202,Gene expression profile (GEP) of extensive small-cell lung cancer (eSCLC) patients (pts) receiving first-line platinum-etoposide plus atezolizumab (PEA),Basic Science,Extensive Stage Small-Cell Lung Cancer,True,First-Line Extensive Stage Small Cell Lung Cancer,0.98,7,49,2,0.55,False,False,,1.0,High,1.0,First-Line Extensive Stage Small Cell Lung Cancer
148747,Prognostic Factors Of Worse Survival In Newly Diagnosed Advanced-Stage Hodgkin Lymphoma In Taiwan: A Nationwide Retrospective Study,Hodgkin Lymphoma - Clinical,Newly Diagnosed Advanced-Stage Hodgkin Lymphoma,True,Newly Diagnosed Advanced-Stage Hodgkin Lymphoma,0.98,5,47,4,0.65,False,False,,1.0,High,1.0,Newly Diagnosed Advanced-Stage Hodgkin Lymphoma
230700,Initial efficacy and biomarker analysis of a phase 1b study targeting IL-1b and PD-1 with chemotherapy in metastatic pancreatic cancer (PanCAN-SR1).,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Metastatic Pancreatic Cancer,True,Metastatic Pancreatic Cancer,0.98,3,28,1,0.25,False,False,,1.0,High,1.0,Metastatic Pancreatic Cancer
263441,Variant Haemoglobin Assessment And Correlation With Phenotypic Presentation At Diagnosis In Sickle Cell Disease : A Single Centre Retrospective Analysis Of Central Gujarat Cohort,Sickle cell disease,Sickle Cell Disease,True,Newly Diagnosed Sickle Cell Disease,0.95,5,35,2,0.45,False,False,,1.0,High,1.0,Newly Diagnosed Sickle Cell Disease
312583,Improving The Performance Of Early Breast Cancer Diagnosis By A Model Combining Breast Ultrasound With Methylation Markers In Non-Invasive Circulating Tumor Dna,Detection/Diagnosis: Detection/Diagnosis - Other,Early Breast Cancer,True,Breast Cancer,0.9,2,13,1,0.2,False,False,,1.0,High,1.0,Breast Cancer
279835,RWD of CAR T-cell therapy in older adults: The UK experience,Aging and Hematology: Real-world evidence of CAR T-cell therapy in older adults in Europe,,True,Older Adult Hematologic Malignancies,0.85,4,36,0,0.2,False,False,,0.0,Low,0.0,Older Adult Hematologic Malignancies
165143,Immunologic Hyporesponsiveness with Subsequent Dosing of Meningococcal Vaccines: Re-Evaluating the Current Paradigm,Adult Vaccines,,True,Adult Meningococcal Disease,0.95,3,27,1,0.25,False,False,,1.0,High,1.0,Adult Meningococcal Disease
296217,Pembrolizumab versus placebo after complete resection of high-risk stage III melanoma: 5-year results of the EORTC 1325-MG/Keynote-054 double-blinded phase 3 trial,Melanoma and other skin tumours,High-Risk Stage III Melanoma,True,Resected High-Risk Stage III Melanoma,0.98,5,37,1,0.35,True,False,,0.72972973,High,0.72972973,Resected High-Risk Stage III Melanoma
378125,The US experience in ALL,Adult acute lymphoblastic leukemia (EWALL),Acute Lymphoblastic Leukemia,True,Adult Acute Lymphoblastic Leukemia,0.98,4,34,2,0.4,False,False,,1.0,High,1.0,Adult Acute Lymphoblastic Leukemia
410917,Integrating Electronic Health Data Records to Develop and Validate a Predictive Model of Hospital-Acquired AKI in Non-Critically Ill Patients,"AI, Digital Health, Data Science - I",Acute Kidney Injury,True,Non-Critically Ill Hospital-Acquired Acute Kidney Injury,0.98,6,56,1,0.4,False,False,,0.528301887,Moderate,0.528301887,Non-Critically Ill Hospital-Acquired Acute Kidney Injury
197935,No Signs of Neurodegenerative Effects in 15q11.2 BP1-BP2 Copy Number Variant Carriers,Poster Session I (In-Person),,True,Neurodegenerative Effects in 15q11.2 BP1-BP2 Copy Number Variant Carriers,0.95,9,73,0,0.45,False,False,,0.615384615,Moderate,0.615384615,Neurodegenerative Effects in 15q11.2 BP1-BP2 Copy Number Variant Carriers
263509,Genetic And Epigenetic Factors Driving Primary Mediastinal B-Cell Lymphoma Pathogenesis And Outcome,Presidential Symposium,Primary Mediastinal B-Cell Lymphoma,True,Primary Mediastinal B-Cell Lymphoma,1.0,4,35,1,0.3,False,False,,1.0,High,1.0,Primary Mediastinal B-Cell Lymphoma
197955,Mutations in Kalrn Disrupt Gamma-Band Oscillations in the Auditory Cortex of Adult Mice,Poster Session I (In-Person),,True,,0.98,0,0,0,0.0,False,False,,0.0,Low,0.0,
181569,Low Percentage of Microenvironment Immune Cells in Bone Marrow and Lymph Node Measured By Flow Cytometry Is Associated with Inferior Overall Survival in Diffuse Large B Cell Lymphoma,Lymphomas: Translational-Non-Genetic: Poster II,Diffuse Large B Cell Lymphoma,True,Diffuse Large B Cell Lymphoma,0.98,5,29,1,0.35,False,False,,1.0,High,1.0,Diffuse Large B Cell Lymphoma
214324,Using Magnetic Resonance Imaging to Define Focal Therapy Templates in Patients with Intermediate-Risk Prostate Cancer,MP55: Prostate Cancer: Localized: Ablative Therapy,Intermediate-Risk Prostate Cancer,True,Intermediate-Risk Localized Prostate Cancer,0.98,4,43,1,0.3,False,False,,0.868421053,High,0.868421053,Intermediate-Risk Localized Prostate Cancer
148807,"Polymorphism Of Gstm1, Gstt1 And Cytokine Genes In Patients With Myelodysplastic Syndrome",Myelodysplastic Syndromes - Biology & Translational Research,Myelodysplastic Syndrome,True,"Myelodysplastic Syndrome with Gstm1, Gstt1, and Cytokine Gene Polymorphism",0.95,9,74,1,0.55,False,False,,0.5,Moderate,0.5,"Myelodysplastic Syndrome with Gstm1, Gstt1, and Cytokine Gene Polymorphism"
148806,Suppression Of Akr1B1 Reduces Cell Proliferation And Enhances Sensitivity To Hypomethylating Agents By Inhibiting Mtorc1 Signaling Pathway In High-Risk Myelodysplastic Syndrome,Myelodysplastic Syndromes - Biology & Translational Research,High-Risk Myelodysplastic Syndrome,True,High-Risk Myelodysplastic Syndrome,1.0,3,34,1,0.25,False,False,,1.0,High,1.0,High-Risk Myelodysplastic Syndrome
329014,Hypercalcemia in Individuals with Monoclonal Gammopathy of Undetermined Significance: Results from the Istopmm Study,Multiple Myeloma and Plasma Cell Dyscrasias: Clinical and Epidemiological: Poster III,Monoclonal Gammopathy,True,Monoclonal Gammopathy of Undetermined Significance with Hypercalcemia,0.98,7,69,0,0.35,False,False,,0.735294118,High,0.735294118,Monoclonal Gammopathy of Undetermined Significance with Hypercalcemia
394576,Prevention Of Taxane Chemotherapy Induced Nail Changes And Peripheral Neuropathy By Application Of Extremity Cooling: A Prospective Single Center Study With Intrapatient Comparison,Supportive Care,Peripheral Neuropathy,True,Nail Changes;;Peripheral Neuropathy,0.98,3,35,0,0.15,False,False,,0.617647059,Moderate,0.617647059,Nail Changes;;Peripheral Neuropathy
214345,The role of FDG PET in the staging of bladder cancer patients candidate for radical cystectomy,MP56: Bladder Cancer: Invasive V,Bladder Cancer,True,Invasive Bladder Cancer,0.95,3,23,1,0.25,False,False,,0.756756757,High,0.756756757,Invasive Bladder Cancer
312650,Role Of Postmastectomy Radiation Therapy In Breast Cancer Patients According To Pathologic Nodal Status After Neoadjuvant Chemotherapy,Treatment - Surgery And Radiotherapy: Radiotherapy,Breast Cancer,True,Breast Cancer,0.95,2,13,1,0.2,False,False,,0.634146341,Moderate,0.634146341,Breast Cancer
181581,"Rituximab, Bendamustine and Cytarabine Followed By Venetoclax (V-RBAC) in High-Risk Elderly Patients with Mantle Cell Lymphoma","Mantle Cell, Follicular, and Other Indolent B Cell Lymphomas: Clinical and Epidemiological: Poster II",High-Risk Elderly Mantle Cell Lymphoma,True,Elderly High-Risk Mantle Cell Lymphoma,0.98,5,38,1,0.35,False,False,,1.0,High,1.0,Elderly High-Risk Mantle Cell Lymphoma
394584,Initial Geriatric Assessment And Chemotherapy Tolerability Treatment In Brazilian Patients With Malignant Neoplasm Of The Digestive System.,Supportive Care,Malignant Neoplasm,True,Geriatric Malignant Neoplasm Of The Digestive System,0.98,7,52,0,0.35,False,False,,1.0,High,1.0,Geriatric Malignant Neoplasm Of The Digestive System
230706,"Tislelizumab versus chemotherapy as second-line treatment for advanced or metastatic esophageal squamous cell carcinoma (ESCC, RATIONALE 302): Impact on health-related quality of life (HRQoL).","Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Second-Line Advanced or Metastatic Esophageal Squamous Cell Carcinoma,True,Second-Line Locally Advanced Metastatic Esophageal Squamous Cell Carcinoma,0.98,8,74,2,0.6,False,False,,1.0,High,1.0,Second-Line Locally Advanced Metastatic Esophageal Squamous Cell Carcinoma
